job_id,job_title,required_skills,rule_ai_tag,rule_reason
AI12080,AI Consultant,"Git, GCP, Data Visualization, Computer Vision",0,规则匹配: AI Consultant
AI12083,AI Product Manager,"Scala, Linux, Java, Computer Vision",0,规则匹配: AI Product Manager
AI12093,Principal Data Scientist,"TensorFlow, Python, SQL, Java",1,Data Scientist with ML skills
AI12094,AI Consultant,"NLP, R, Java",0,规则匹配: AI Consultant
AI12095,AI Specialist,"NLP, Hadoop, Spark, Git",1,规则匹配: AI Specialist
AI12096,AI Product Manager,"MLOps, Python, Kubernetes, Azure, TensorFlow",0,规则匹配: AI Product Manager
AI12100,AI Consultant,"Scala, GCP, Spark",0,规则匹配: AI Consultant
AI12103,AI Consultant,"Python, Scala, Hadoop",0,规则匹配: AI Consultant
AI12104,AI Product Manager,"Tableau, SQL, Java",0,规则匹配: AI Product Manager
AI12105,AI Product Manager,"Kubernetes, Deep Learning, Mathematics, SQL, Azure",0,规则匹配: AI Product Manager
AI12106,AI Specialist,"AWS, TensorFlow, GCP",1,规则匹配: AI Specialist
AI12107,AI Software Engineer,"GCP, Python, Azure",1,规则匹配: AI Software Engineer
AI12111,Principal Data Scientist,"Data Visualization, Python, TensorFlow, AWS",1,Data Scientist with ML skills
AI12121,AI Consultant,"PyTorch, TensorFlow, Docker, Java",0,规则匹配: AI Consultant
AI12122,Principal Data Scientist,"Linux, Git, Deep Learning, Tableau",1,Data Scientist with ML skills
AI12125,AI Software Engineer,"Scala, Hadoop, Statistics, Docker",1,规则匹配: AI Software Engineer
AI12127,AI Architect,"GCP, Linux, PyTorch, Statistics",1,规则匹配: AI Architect
AI12132,AI Architect,"PyTorch, NLP, MLOps, Linux",1,规则匹配: AI Architect
AI12135,AI Consultant,"Git, Mathematics, MLOps, Python, Azure",0,规则匹配: AI Consultant
AI12138,Principal Data Scientist,"Docker, SQL, PyTorch, Spark, R",1,Data Scientist with ML skills
AI12139,AI Specialist,"Scala, Computer Vision, R, Java, PyTorch",1,规则匹配: AI Specialist
AI12141,AI Architect,"Java, PyTorch, Tableau",1,规则匹配: AI Architect
AI12148,AI Software Engineer,"AWS, Java, Scala, Python",1,规则匹配: AI Software Engineer
AI12152,AI Architect,"Git, Deep Learning, Computer Vision, Docker, Statistics",1,规则匹配: AI Architect
AI12156,AI Product Manager,"Computer Vision, Kubernetes, Statistics",0,规则匹配: AI Product Manager
AI12163,Principal Data Scientist,"AWS, MLOps, Spark, Data Visualization, Azure",1,Data Scientist with ML skills
AI12164,AI Architect,"Docker, Azure, PyTorch, Kubernetes, SQL",1,规则匹配: AI Architect
AI12180,AI Specialist,"PyTorch, Java, AWS, MLOps, Python",1,规则匹配: AI Specialist
AI12183,AI Consultant,"Azure, Kubernetes, NLP, Tableau",0,规则匹配: AI Consultant
AI12185,AI Software Engineer,"SQL, PyTorch, Computer Vision, Mathematics, Data Visualization",1,规则匹配: AI Software Engineer
AI12187,AI Architect,"Python, Data Visualization, TensorFlow, NLP, AWS",1,规则匹配: AI Architect
AI12190,AI Architect,"Kubernetes, Python, GCP",1,规则匹配: AI Architect
AI12194,AI Specialist,"R, Java, GCP",1,规则匹配: AI Specialist
AI12196,AI Product Manager,"Computer Vision, GCP, Linux, SQL, R",0,规则匹配: AI Product Manager
AI12199,AI Architect,"Linux, Python, TensorFlow",1,规则匹配: AI Architect
AI12200,AI Consultant,"Python, Git, NLP",0,规则匹配: AI Consultant
AI12204,AI Architect,"MLOps, Azure, Kubernetes, GCP, TensorFlow",1,规则匹配: AI Architect
AI12207,AI Consultant,"Hadoop, Spark, GCP, Azure, Statistics",0,规则匹配: AI Consultant
AI12208,AI Product Manager,"PyTorch, Docker, Tableau, TensorFlow, Scala",0,规则匹配: AI Product Manager
AI12209,AI Software Engineer,"Hadoop, Java, NLP, Data Visualization",1,规则匹配: AI Software Engineer
AI12210,AI Product Manager,"Git, SQL, Computer Vision",0,规则匹配: AI Product Manager
AI12212,Principal Data Scientist,"Python, SQL, Deep Learning, Docker, Mathematics",1,Data Scientist with ML skills
AI12216,Principal Data Scientist,"Spark, Linux, Git",1,Data Scientist default
AI12217,AI Product Manager,"TensorFlow, SQL, Azure, Deep Learning",0,规则匹配: AI Product Manager
AI12221,AI Consultant,"Kubernetes, Data Visualization, Azure",0,规则匹配: AI Consultant
AI12225,AI Architect,"PyTorch, Tableau, Linux, Data Visualization",1,规则匹配: AI Architect
AI12227,AI Architect,"Git, Kubernetes, Python",1,规则匹配: AI Architect
AI12228,Principal Data Scientist,"Scala, PyTorch, Data Visualization, Java",1,Data Scientist with ML skills
AI12229,AI Consultant,"Docker, Data Visualization, Deep Learning, GCP, Git",0,规则匹配: AI Consultant
AI12232,Principal Data Scientist,"Spark, Java, R, Statistics",1,Data Scientist default
AI12235,AI Product Manager,"Java, Scala, TensorFlow, Deep Learning",0,规则匹配: AI Product Manager
AI12236,AI Specialist,"Tableau, Linux, Python, TensorFlow, Git",1,规则匹配: AI Specialist
AI12238,AI Software Engineer,"Tableau, GCP, Python, Mathematics, Deep Learning",1,规则匹配: AI Software Engineer
AI12242,Principal Data Scientist,"SQL, TensorFlow, MLOps",1,Data Scientist with ML skills
AI12244,AI Product Manager,"NLP, TensorFlow, Java",0,规则匹配: AI Product Manager
AI12247,Principal Data Scientist,"PyTorch, SQL, Java, Git",1,Data Scientist with ML skills
AI12250,AI Software Engineer,"Kubernetes, Spark, Tableau, SQL, GCP",1,规则匹配: AI Software Engineer
AI12256,Principal Data Scientist,"Mathematics, Deep Learning, R, Azure, Linux",1,Data Scientist with ML skills
AI12261,AI Architect,"Spark, Hadoop, Data Visualization",1,规则匹配: AI Architect
AI12264,AI Product Manager,"Azure, AWS, MLOps, Data Visualization",0,规则匹配: AI Product Manager
AI12266,AI Consultant,"NLP, Java, TensorFlow, Git",0,规则匹配: AI Consultant
AI12271,AI Architect,"Git, Azure, SQL",1,规则匹配: AI Architect
AI12276,AI Software Engineer,"AWS, TensorFlow, Deep Learning, GCP, Data Visualization",1,规则匹配: AI Software Engineer
AI12280,AI Product Manager,"NLP, Hadoop, SQL, Deep Learning",0,规则匹配: AI Product Manager
AI12281,AI Product Manager,"R, Deep Learning, PyTorch",0,规则匹配: AI Product Manager
AI12283,AI Product Manager,"Computer Vision, Spark, NLP, Mathematics, Java",0,规则匹配: AI Product Manager
AI12284,Principal Data Scientist,"SQL, Hadoop, Python",1,Data Scientist default
AI12286,AI Product Manager,"Git, Python, TensorFlow",0,规则匹配: AI Product Manager
AI12287,AI Product Manager,"Computer Vision, Docker, MLOps",0,规则匹配: AI Product Manager
AI12289,AI Specialist,"Linux, Git, Tableau",1,规则匹配: AI Specialist
AI12296,AI Architect,"AWS, MLOps, Computer Vision, TensorFlow, Linux",1,规则匹配: AI Architect
AI12297,AI Product Manager,"Computer Vision, Java, Python, Spark",0,规则匹配: AI Product Manager
AI12301,AI Consultant,"R, Scala, Tableau",0,规则匹配: AI Consultant
AI12305,AI Product Manager,"Git, Scala, Mathematics, Kubernetes",0,规则匹配: AI Product Manager
AI12312,Principal Data Scientist,"Java, GCP, Linux",1,Data Scientist default
AI12319,Principal Data Scientist,"Python, GCP, NLP, Linux, Docker",1,Data Scientist with ML skills
AI12320,AI Specialist,"Kubernetes, MLOps, Linux",1,规则匹配: AI Specialist
AI12325,AI Architect,"TensorFlow, NLP, Statistics, AWS, Python",1,规则匹配: AI Architect
AI12326,AI Specialist,"Spark, MLOps, Kubernetes, Hadoop",1,规则匹配: AI Specialist
AI12327,AI Software Engineer,"Computer Vision, Azure, Python",1,规则匹配: AI Software Engineer
AI12328,AI Product Manager,"Java, Python, AWS",0,规则匹配: AI Product Manager
AI12332,Principal Data Scientist,"Scala, Hadoop, MLOps",1,Data Scientist with ML skills
AI12334,Principal Data Scientist,"MLOps, Python, Tableau, TensorFlow",1,Data Scientist with ML skills
AI12345,Principal Data Scientist,"Azure, Git, AWS, TensorFlow, Computer Vision",1,Data Scientist with ML skills
AI12347,AI Consultant,"Scala, NLP, MLOps, Linux, Spark",0,规则匹配: AI Consultant
AI12348,Principal Data Scientist,"Statistics, Git, Scala",1,Data Scientist default
AI12349,AI Software Engineer,"Git, Scala, Kubernetes, Tableau, Mathematics",1,规则匹配: AI Software Engineer
AI12351,AI Software Engineer,"SQL, Tableau, Git, Deep Learning",1,规则匹配: AI Software Engineer
AI12352,Principal Data Scientist,"Python, NLP, GCP, TensorFlow, Statistics",1,Data Scientist with ML skills
AI12354,AI Software Engineer,"GCP, Tableau, Mathematics, Git, PyTorch",1,规则匹配: AI Software Engineer
AI12355,AI Consultant,"Python, Linux, Statistics, Tableau",0,规则匹配: AI Consultant
AI12359,AI Specialist,"Spark, NLP, TensorFlow, SQL, Git",1,规则匹配: AI Specialist
AI12365,AI Consultant,"Docker, GCP, Tableau",0,规则匹配: AI Consultant
AI12366,AI Specialist,"Tableau, Docker, Data Visualization, SQL, Azure",1,规则匹配: AI Specialist
AI12367,AI Consultant,"GCP, PyTorch, Computer Vision, Scala, AWS",0,规则匹配: AI Consultant
AI12376,AI Specialist,"Spark, Hadoop, Tableau, AWS",1,规则匹配: AI Specialist
AI12379,AI Software Engineer,"PyTorch, Spark, Scala, TensorFlow, Mathematics",1,规则匹配: AI Software Engineer
AI12391,AI Specialist,"MLOps, Git, Deep Learning, NLP",1,规则匹配: AI Specialist
AI12393,Principal Data Scientist,"Data Visualization, Linux, PyTorch, Docker",1,Data Scientist with ML skills
AI12401,AI Software Engineer,"Kubernetes, Java, Git, NLP, Data Visualization",1,规则匹配: AI Software Engineer
AI12408,AI Software Engineer,"Computer Vision, SQL, Linux, Deep Learning",1,规则匹配: AI Software Engineer
AI12411,AI Product Manager,"Linux, Tableau, Kubernetes, Mathematics",0,规则匹配: AI Product Manager
AI12412,AI Product Manager,"Statistics, Data Visualization, Kubernetes, PyTorch",0,规则匹配: AI Product Manager
AI12413,AI Architect,"Statistics, TensorFlow, PyTorch, Linux, Spark",1,规则匹配: AI Architect
AI12417,AI Software Engineer,"Tableau, Hadoop, Git",1,规则匹配: AI Software Engineer
AI12419,AI Product Manager,"Hadoop, Linux, R",0,规则匹配: AI Product Manager
AI12422,AI Architect,"SQL, Scala, Data Visualization, Deep Learning",1,规则匹配: AI Architect
AI12423,AI Architect,"Python, SQL, Statistics",1,规则匹配: AI Architect
AI12425,AI Product Manager,"Python, AWS, TensorFlow",0,规则匹配: AI Product Manager
AI12428,AI Specialist,"Spark, Kubernetes, SQL",1,规则匹配: AI Specialist
AI12433,AI Specialist,"NLP, Spark, Computer Vision, SQL, Statistics",1,规则匹配: AI Specialist
AI12436,AI Architect,"Linux, Mathematics, Git",1,规则匹配: AI Architect
AI12438,AI Product Manager,"Python, GCP, Statistics, TensorFlow, Git",0,规则匹配: AI Product Manager
AI12439,AI Architect,"Deep Learning, Data Visualization, Spark, PyTorch, Java",1,规则匹配: AI Architect
AI12440,Principal Data Scientist,"Git, GCP, NLP",1,Data Scientist with ML skills
AI12443,AI Software Engineer,"Scala, SQL, Mathematics, PyTorch",1,规则匹配: AI Software Engineer
AI12450,AI Consultant,"AWS, R, Statistics, Scala, Deep Learning",0,规则匹配: AI Consultant
AI12457,AI Consultant,"Deep Learning, Computer Vision, MLOps",0,规则匹配: AI Consultant
AI12460,AI Software Engineer,"MLOps, PyTorch, Computer Vision, Tableau",1,规则匹配: AI Software Engineer
AI12468,AI Specialist,"Hadoop, R, AWS, Mathematics, GCP",1,规则匹配: AI Specialist
AI12469,AI Specialist,"Python, TensorFlow, R, Statistics",1,规则匹配: AI Specialist
AI12470,AI Software Engineer,"Computer Vision, Scala, Docker",1,规则匹配: AI Software Engineer
AI12478,AI Consultant,"Hadoop, AWS, MLOps, Linux",0,规则匹配: AI Consultant
AI12479,AI Product Manager,"Java, Scala, Linux, GCP",0,规则匹配: AI Product Manager
AI12483,AI Architect,"Deep Learning, Computer Vision, Python",1,规则匹配: AI Architect
AI12484,AI Architect,"Python, TensorFlow, Git, NLP",1,规则匹配: AI Architect
AI12485,AI Consultant,"Git, Data Visualization, Statistics, Deep Learning",0,规则匹配: AI Consultant
AI12491,AI Product Manager,"Python, Azure, NLP, SQL",0,规则匹配: AI Product Manager
AI12493,Principal Data Scientist,"AWS, Kubernetes, Hadoop",1,Data Scientist default
AI12501,AI Software Engineer,"Git, PyTorch, Statistics, Tableau",1,规则匹配: AI Software Engineer
AI12504,AI Software Engineer,"Spark, Mathematics, Tableau, Git, Computer Vision",1,规则匹配: AI Software Engineer
AI12505,Principal Data Scientist,"Git, Computer Vision, Kubernetes, Scala",1,Data Scientist with ML skills
AI12506,AI Specialist,"Python, TensorFlow, Spark, NLP",1,规则匹配: AI Specialist
AI12507,AI Consultant,"Computer Vision, Linux, PyTorch",0,规则匹配: AI Consultant
AI12508,AI Architect,"Computer Vision, Data Visualization, Kubernetes",1,规则匹配: AI Architect
AI12510,AI Architect,"Python, Linux, TensorFlow, Azure",1,规则匹配: AI Architect
AI12515,AI Product Manager,"MLOps, NLP, Kubernetes, SQL, Java",0,规则匹配: AI Product Manager
AI12519,AI Architect,"Docker, Spark, Linux",1,规则匹配: AI Architect
AI12520,AI Specialist,"Kubernetes, Python, Linux, TensorFlow",1,规则匹配: AI Specialist
AI12522,Principal Data Scientist,"NLP, Java, Docker",1,Data Scientist with ML skills
AI12523,AI Product Manager,"Azure, R, GCP, Python",0,规则匹配: AI Product Manager
AI12525,AI Product Manager,"Computer Vision, Scala, Python, MLOps",0,规则匹配: AI Product Manager
AI12528,AI Architect,"SQL, Kubernetes, Azure, Tableau",1,规则匹配: AI Architect
AI12530,Principal Data Scientist,"Kubernetes, Linux, Computer Vision",1,Data Scientist with ML skills
AI12531,AI Software Engineer,"Python, Data Visualization, Kubernetes",1,规则匹配: AI Software Engineer
AI12533,AI Specialist,"PyTorch, SQL, Data Visualization, Azure, Mathematics",1,规则匹配: AI Specialist
AI12535,AI Consultant,"Python, NLP, AWS, GCP, PyTorch",0,规则匹配: AI Consultant
AI12537,AI Architect,"Scala, Deep Learning, Azure, Kubernetes, Hadoop",1,规则匹配: AI Architect
AI12546,AI Software Engineer,"SQL, GCP, Mathematics",1,规则匹配: AI Software Engineer
AI12547,Principal Data Scientist,"Deep Learning, NLP, Data Visualization, SQL",1,Data Scientist with ML skills
AI12548,AI Specialist,"Git, Tableau, Statistics",1,规则匹配: AI Specialist
AI12550,AI Consultant,"Python, GCP, MLOps, Hadoop, Computer Vision",0,规则匹配: AI Consultant
AI12554,AI Specialist,"Git, Hadoop, AWS, Scala, Python",1,规则匹配: AI Specialist
AI12555,AI Product Manager,"R, Python, SQL, PyTorch, Kubernetes",0,规则匹配: AI Product Manager
AI12556,AI Specialist,"SQL, PyTorch, Docker, R",1,规则匹配: AI Specialist
AI12558,AI Architect,"Scala, Kubernetes, Computer Vision, AWS, Python",1,规则匹配: AI Architect
AI12561,AI Consultant,"Kubernetes, R, SQL",0,规则匹配: AI Consultant
AI12562,Principal Data Scientist,"Spark, Python, Git, Deep Learning",1,Data Scientist with ML skills
AI12571,AI Product Manager,"Hadoop, Tableau, GCP, Deep Learning",0,规则匹配: AI Product Manager
AI12572,AI Consultant,"Azure, Java, Hadoop, PyTorch",0,规则匹配: AI Consultant
AI12573,AI Product Manager,"Python, Tableau, SQL",0,规则匹配: AI Product Manager
AI12582,AI Architect,"Scala, Python, Spark",1,规则匹配: AI Architect
AI12584,Principal Data Scientist,"Python, TensorFlow, Data Visualization, Kubernetes, Statistics",1,Data Scientist with ML skills
AI12585,AI Architect,"AWS, SQL, NLP, Data Visualization",1,规则匹配: AI Architect
AI12587,AI Specialist,"Mathematics, R, Scala, Statistics",1,规则匹配: AI Specialist
AI12595,AI Software Engineer,"Azure, Git, TensorFlow, Python, Data Visualization",1,规则匹配: AI Software Engineer
AI12596,AI Architect,"Kubernetes, SQL, Docker, AWS",1,规则匹配: AI Architect
AI12605,AI Product Manager,"AWS, Docker, Mathematics, Kubernetes",0,规则匹配: AI Product Manager
AI12608,AI Software Engineer,"Mathematics, Scala, TensorFlow",1,规则匹配: AI Software Engineer
AI12614,Principal Data Scientist,"GCP, Git, Kubernetes, PyTorch, Azure",1,Data Scientist with ML skills
AI12621,AI Product Manager,"Tableau, TensorFlow, GCP, Kubernetes, Linux",0,规则匹配: AI Product Manager
AI12623,AI Software Engineer,"NLP, Scala, R, Azure, Computer Vision",1,规则匹配: AI Software Engineer
AI12624,AI Architect,"Mathematics, Spark, Python",1,规则匹配: AI Architect
AI12626,AI Specialist,"Mathematics, GCP, Deep Learning",1,规则匹配: AI Specialist
AI12628,AI Specialist,"GCP, AWS, SQL, Mathematics",1,规则匹配: AI Specialist
AI12629,AI Consultant,"NLP, TensorFlow, Java, Mathematics, Python",0,规则匹配: AI Consultant
AI12630,AI Architect,"GCP, NLP, Data Visualization, Spark, Statistics",1,规则匹配: AI Architect
AI12632,AI Specialist,"Linux, Python, NLP, Java",1,规则匹配: AI Specialist
AI12633,AI Consultant,"Git, Scala, NLP, Computer Vision",0,规则匹配: AI Consultant
AI12642,AI Product Manager,"GCP, SQL, NLP, Tableau",0,规则匹配: AI Product Manager
AI12643,AI Consultant,"Docker, Kubernetes, MLOps, Deep Learning, GCP",0,规则匹配: AI Consultant
AI12644,AI Software Engineer,"Linux, Hadoop, NLP, R",1,规则匹配: AI Software Engineer
AI12652,Principal Data Scientist,"NLP, Spark, Data Visualization, MLOps, Linux",1,Data Scientist with ML skills
AI12655,AI Product Manager,"GCP, Git, Tableau, NLP",0,规则匹配: AI Product Manager
AI12663,AI Product Manager,"Kubernetes, GCP, Git, Azure",0,规则匹配: AI Product Manager
AI12666,AI Consultant,"Hadoop, Python, MLOps, SQL",0,规则匹配: AI Consultant
AI12669,AI Software Engineer,"PyTorch, TensorFlow, Mathematics",1,规则匹配: AI Software Engineer
AI12673,AI Software Engineer,"Scala, PyTorch, Tableau, Data Visualization, Deep Learning",1,规则匹配: AI Software Engineer
AI12676,Principal Data Scientist,"PyTorch, Docker, Computer Vision",1,Data Scientist with ML skills
AI12679,AI Software Engineer,"TensorFlow, Docker, NLP",1,规则匹配: AI Software Engineer
