job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,_layer1_tag,_layer1_reason,_layer1_confidence,_gray_zone_reason
AI12723,Principal Data Scientist,186851,USD,EX,PT,China,L,China,100,"Spark, Linux, Docker, PyTorch, Computer Vision",Associate,17,Consulting,2025-02-14,2025-02-28,1098,6.0,DataVision Ltd,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12725,Principal Data Scientist,293738,USD,EX,FT,United States,M,United States,0,"Java, Linux, Spark, Statistics",Master,19,Consulting,2024-02-26,2024-05-06,2079,5.6,Neural Networks Co,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12728,AI Specialist,282270,USD,EX,CT,Singapore,L,Finland,0,"Computer Vision, R, SQL, Linux, Azure",Bachelor,17,Consulting,2024-01-21,2024-04-03,1365,5.9,Predictive Systems,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12737,Principal Data Scientist,68443,USD,EN,CT,Switzerland,S,Finland,50,"Mathematics, Java, Hadoop",Bachelor,1,Gaming,2024-04-23,2024-05-28,2499,6.1,Machine Intelligence Group,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12738,AI Product Manager,58807,USD,MI,PT,Ireland,S,Ireland,0,"PyTorch, R, SQL, Scala",PhD,4,Media,2025-04-11,2025-05-18,2397,7.9,Algorithmic Solutions,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI12746,AI Specialist,89851,USD,MI,CT,United States,M,Israel,0,"R, Linux, Deep Learning, PyTorch",PhD,4,Automotive,2024-04-01,2024-05-07,1767,5.4,Predictive Systems,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12751,Principal Data Scientist,90617,GBP,MI,PT,United Kingdom,M,United Kingdom,100,"Spark, R, Git, Java, Hadoop",Bachelor,3,Government,2025-03-23,2025-04-30,1833,6.7,Algorithmic Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12760,AI Architect,104373,USD,EN,FL,United States,L,United States,0,"R, Docker, Kubernetes",PhD,1,Finance,2024-02-03,2024-03-22,907,9.1,DataVision Ltd,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12761,AI Specialist,279913,USD,EX,FL,Denmark,S,Germany,50,"NLP, Python, Kubernetes",Master,12,Retail,2025-01-05,2025-03-09,594,7.2,Cloud AI Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12770,Principal Data Scientist,148123,USD,SE,FT,Singapore,L,Singapore,0,"Java, Scala, Kubernetes, Deep Learning, TensorFlow",Bachelor,9,Real Estate,2024-11-14,2025-01-19,1738,9.8,DataVision Ltd,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12772,AI Consultant,142032,USD,SE,CT,Canada,M,United Kingdom,50,"Kubernetes, Hadoop, Deep Learning, TensorFlow, Azure",Bachelor,5,Education,2025-03-04,2025-05-04,1446,8.3,Cloud AI Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12777,Principal Data Scientist,86893,USD,EN,FL,Australia,L,Australia,50,"Statistics, Kubernetes, NLP, Python",PhD,0,Retail,2024-05-03,2024-07-08,1223,7.2,Autonomous Tech,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12781,AI Consultant,64689,USD,EN,PT,Canada,S,Germany,0,"PyTorch, GCP, Data Visualization",PhD,0,Real Estate,2024-03-05,2024-04-09,916,9.5,Algorithmic Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12782,AI Software Engineer,138404,USD,MI,FL,Norway,L,Ireland,100,"TensorFlow, Spark, PyTorch, Azure, Git",PhD,2,Automotive,2024-07-24,2024-08-17,1777,6.6,DataVision Ltd,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI12784,AI Specialist,88475,USD,MI,CT,Singapore,L,Singapore,50,"SQL, Java, AWS, Docker, GCP",Bachelor,3,Real Estate,2024-02-15,2024-04-17,2305,6.3,Cognitive Computing,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12785,AI Software Engineer,152099,USD,SE,PT,Singapore,L,Singapore,0,"Kubernetes, Python, PyTorch",Associate,6,Healthcare,2025-01-20,2025-02-03,2372,9.9,Advanced Robotics,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI12789,AI Software Engineer,84676,USD,MI,CT,Singapore,S,Singapore,50,"TensorFlow, MLOps, Mathematics, Python",Associate,2,Telecommunications,2024-04-08,2024-04-28,1760,6.0,Smart Analytics,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI12798,Principal Data Scientist,55531,EUR,EN,CT,France,M,France,50,"SQL, Kubernetes, Mathematics",Bachelor,0,Healthcare,2024-05-07,2024-06-23,2346,6.2,Neural Networks Co,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12799,AI Specialist,270238,USD,EX,PT,Switzerland,L,Switzerland,50,"MLOps, Git, R, Computer Vision",PhD,15,Energy,2024-11-19,2025-01-11,1578,9.4,Predictive Systems,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12801,Principal Data Scientist,51406,EUR,EN,FL,Germany,S,Germany,50,"PyTorch, Python, MLOps",Master,0,Finance,2024-03-07,2024-04-04,973,5.2,Smart Analytics,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12804,AI Specialist,390292,USD,EX,FT,Switzerland,L,Switzerland,50,"Java, SQL, PyTorch, Statistics, TensorFlow",Associate,11,Real Estate,2024-12-27,2025-01-24,1900,7.5,DataVision Ltd,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12809,AI Specialist,224774,USD,EX,FT,Australia,S,Australia,100,"Python, TensorFlow, Deep Learning",Master,15,Energy,2024-01-30,2024-02-27,2422,7.6,DataVision Ltd,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12812,AI Product Manager,63600,EUR,EN,PT,France,L,South Korea,50,"SQL, Hadoop, PyTorch",Bachelor,1,Gaming,2024-03-15,2024-04-04,1554,5.1,Digital Transformation LLC,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI12814,AI Architect,68041,USD,EN,PT,Singapore,S,Singapore,0,"Data Visualization, TensorFlow, Mathematics, Python",PhD,1,Consulting,2025-01-02,2025-02-07,2378,5.8,Algorithmic Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12816,AI Product Manager,88652,USD,EN,CT,Switzerland,S,India,0,"Kubernetes, AWS, Java, NLP, Tableau",Bachelor,0,Retail,2024-09-02,2024-09-25,2351,8.5,Smart Analytics,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI12822,Principal Data Scientist,102333,USD,SE,FL,Finland,M,Finland,0,"Kubernetes, Tableau, Python, Computer Vision, Java",PhD,7,Media,2024-11-13,2025-01-09,513,8.1,Smart Analytics,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12824,AI Product Manager,67729,USD,MI,FT,Canada,S,Canada,0,"Kubernetes, Tableau, Java, Linux",Associate,2,Consulting,2024-10-05,2024-11-14,2165,5.8,Autonomous Tech,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI12832,AI Software Engineer,110090,USD,EX,FT,India,S,Austria,50,"Spark, Java, R, Statistics, Linux",Bachelor,15,Finance,2024-01-09,2024-02-24,768,6.7,Quantum Computing Inc,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI12837,Principal Data Scientist,107168,USD,SE,FT,South Korea,L,South Korea,100,"Spark, Python, NLP, Java, Kubernetes",Associate,7,Technology,2024-07-01,2024-08-17,852,9.4,Advanced Robotics,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12839,AI Architect,127573,EUR,SE,FT,Germany,S,Germany,100,"Python, Tableau, Docker, MLOps",Bachelor,5,Real Estate,2024-07-01,2024-07-26,1399,7.0,Machine Intelligence Group,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12846,AI Product Manager,102582,USD,MI,FT,Singapore,M,Singapore,50,"Java, Hadoop, Linux, NLP, Statistics",PhD,3,Real Estate,2024-12-26,2025-02-12,1473,8.3,Smart Analytics,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI12848,AI Software Engineer,81580,EUR,EN,FT,France,L,France,100,"Kubernetes, Scala, AWS, Azure, Docker",PhD,0,Government,2024-10-24,2024-11-29,1507,6.8,AI Innovations,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI12857,AI Specialist,86397,USD,SE,PT,China,S,Austria,100,"Java, Scala, Tableau, Spark, AWS",Associate,7,Manufacturing,2025-04-15,2025-05-17,981,9.9,DataVision Ltd,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12866,AI Consultant,120788,USD,SE,FT,Austria,L,Austria,100,"Kubernetes, R, Mathematics",Master,6,Gaming,2024-08-10,2024-09-04,763,6.5,Quantum Computing Inc,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12868,AI Architect,38003,USD,EN,PT,Japan,S,India,0,"Scala, Docker, Data Visualization, TensorFlow, Mathematics",Associate,0,Education,2024-12-13,2024-12-31,2074,6.8,Smart Analytics,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12869,Principal Data Scientist,233027,USD,EX,FL,Sweden,L,Sweden,100,"SQL, NLP, TensorFlow",Bachelor,16,Education,2025-01-07,2025-01-27,1741,9.2,Algorithmic Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12874,AI Product Manager,43752,USD,EN,FT,Israel,S,Austria,100,"Hadoop, SQL, Data Visualization, PyTorch",Bachelor,1,Healthcare,2025-01-18,2025-02-09,2104,5.9,DeepTech Ventures,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI12875,Principal Data Scientist,83991,EUR,MI,FT,France,M,France,50,"Data Visualization, GCP, Git, Docker",PhD,2,Energy,2024-09-30,2024-11-07,2142,9.2,Future Systems,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12878,AI Architect,262466,EUR,EX,CT,France,L,Austria,100,"Docker, Deep Learning, Git",PhD,17,Government,2024-10-16,2024-12-24,1789,5.6,TechCorp Inc,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12879,AI Specialist,51912,USD,MI,PT,India,M,United Kingdom,0,"Spark, Python, R, Tableau",Master,3,Telecommunications,2024-09-26,2024-11-06,2388,8.3,Digital Transformation LLC,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12880,AI Software Engineer,40027,USD,EN,PT,Japan,S,Japan,50,"Deep Learning, Scala, Java, TensorFlow, Git",PhD,0,Manufacturing,2024-08-22,2024-09-18,1290,5.4,Quantum Computing Inc,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI12881,AI Consultant,88210,USD,MI,FT,Denmark,S,Austria,100,"TensorFlow, Hadoop, Git, Python",Associate,2,Real Estate,2024-02-22,2024-03-19,2326,8.1,Machine Intelligence Group,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12886,AI Architect,47607,USD,EN,FL,South Korea,S,South Korea,50,"Linux, Java, Scala, GCP, R",PhD,1,Transportation,2024-07-21,2024-09-18,1133,5.7,Cloud AI Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12891,Principal Data Scientist,102308,USD,MI,CT,Singapore,M,Singapore,50,"Hadoop, Tableau, Spark, MLOps, SQL",Associate,4,Telecommunications,2024-02-24,2024-05-05,814,5.6,DataVision Ltd,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12892,AI Architect,129184,EUR,SE,PT,Germany,L,Germany,50,"Python, TensorFlow, Computer Vision",Bachelor,7,Energy,2024-02-28,2024-03-21,1961,6.1,Algorithmic Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12894,Principal Data Scientist,148510,EUR,EX,FT,France,L,Sweden,0,"MLOps, PyTorch, Linux",Associate,14,Gaming,2024-09-27,2024-12-09,2056,10.0,DataVision Ltd,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12897,AI Consultant,186879,USD,EX,CT,Norway,S,United States,0,"SQL, PyTorch, Docker",Associate,18,Energy,2024-02-16,2024-04-21,1251,7.9,DataVision Ltd,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12899,AI Specialist,73734,USD,EN,FL,Canada,L,Australia,100,"MLOps, Python, Linux",PhD,0,Technology,2024-04-02,2024-06-05,665,8.3,DataVision Ltd,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12900,Principal Data Scientist,100183,USD,EX,CT,Austria,M,Austria,100,"Scala, Tableau, Kubernetes",Master,13,Healthcare,2024-11-29,2024-12-25,1799,9.7,DataVision Ltd,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12902,AI Software Engineer,100886,USD,MI,FT,Norway,S,Norway,50,"Python, Hadoop, Computer Vision",Bachelor,2,Government,2025-01-13,2025-02-02,2199,6.4,Cloud AI Solutions,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI12903,AI Architect,92991,USD,MI,PT,United States,S,Sweden,0,"Spark, Scala, SQL, Mathematics, Hadoop",Master,3,Telecommunications,2024-03-02,2024-04-14,2224,9.3,Smart Analytics,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12905,AI Consultant,79806,USD,EN,CT,Denmark,S,South Korea,50,"SQL, NLP, Git, Mathematics",Master,0,Energy,2024-11-26,2025-01-19,2448,5.7,Digital Transformation LLC,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12910,AI Consultant,131530,USD,EX,FL,Canada,M,Ireland,50,"TensorFlow, Computer Vision, Data Visualization, Python",Master,14,Government,2024-02-26,2024-04-18,2142,5.3,Quantum Computing Inc,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12913,AI Consultant,62686,USD,MI,FT,Ireland,M,Ireland,100,"R, Scala, Mathematics, Computer Vision, Java",Bachelor,3,Real Estate,2024-11-19,2024-12-08,2080,9.8,TechCorp Inc,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12916,AI Specialist,79160,USD,MI,PT,Singapore,M,Singapore,100,"MLOps, Hadoop, Python, Statistics",Master,4,Education,2024-07-17,2024-08-21,1045,9.4,Machine Intelligence Group,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12917,AI Consultant,263466,EUR,EX,FT,Germany,L,Germany,0,"Deep Learning, Computer Vision, Azure, SQL",Associate,12,Transportation,2024-12-23,2025-02-06,1440,6.7,Digital Transformation LLC,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12919,AI Consultant,77442,EUR,EN,FL,Germany,M,Germany,50,"Hadoop, Java, GCP, Mathematics, Python",Bachelor,0,Gaming,2024-04-13,2024-06-23,2116,7.6,Smart Analytics,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12920,AI Specialist,65870,USD,MI,FT,Japan,S,Japan,50,"Kubernetes, Python, Scala, GCP",PhD,4,Gaming,2024-11-10,2024-12-09,1975,9.1,Algorithmic Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12924,AI Product Manager,93067,USD,SE,CT,India,S,United Kingdom,50,"Python, Kubernetes, Azure",PhD,7,Real Estate,2024-03-11,2024-04-16,1122,6.7,Algorithmic Solutions,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI12925,AI Product Manager,46698,USD,EN,CT,South Korea,M,South Korea,100,"TensorFlow, SQL, Computer Vision, Azure",Master,0,Gaming,2024-12-10,2025-01-05,2422,9.2,Algorithmic Solutions,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI12928,AI Software Engineer,167583,EUR,EX,FL,Germany,S,Germany,100,"AWS, R, Data Visualization, Computer Vision, Statistics",Bachelor,18,Healthcare,2024-09-21,2024-11-14,1518,9.3,Quantum Computing Inc,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI12935,AI Consultant,110236,USD,EX,PT,South Korea,M,South Korea,100,"Spark, Hadoop, GCP",PhD,19,Automotive,2024-11-22,2024-12-25,1871,8.4,Digital Transformation LLC,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12936,Principal Data Scientist,69727,USD,EN,FL,Sweden,S,Sweden,100,"Spark, R, Computer Vision, Deep Learning, Python",Master,1,Consulting,2024-01-11,2024-03-02,1153,10.0,Digital Transformation LLC,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12938,AI Specialist,91647,GBP,EN,CT,United Kingdom,L,United Kingdom,50,"Mathematics, SQL, MLOps, GCP, Statistics",Bachelor,1,Gaming,2025-02-13,2025-03-29,786,6.8,Future Systems,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12939,AI Architect,58147,USD,MI,PT,Finland,S,South Korea,50,"Data Visualization, SQL, Spark",PhD,4,Consulting,2025-02-16,2025-04-23,2140,7.0,DeepTech Ventures,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12951,AI Product Manager,67712,USD,MI,FT,Israel,L,Israel,50,"Statistics, PyTorch, Linux",PhD,4,Technology,2024-11-30,2024-12-23,1910,5.5,Algorithmic Solutions,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI12954,AI Architect,123148,USD,EX,FL,India,S,Switzerland,50,"SQL, Linux, Scala, Statistics, Python",Bachelor,13,Technology,2024-09-10,2024-10-13,951,9.6,Algorithmic Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12959,AI Software Engineer,147884,USD,SE,PT,United States,M,United States,0,"PyTorch, Computer Vision, Statistics, MLOps, SQL",PhD,9,Real Estate,2024-05-13,2024-07-24,1048,8.7,Machine Intelligence Group,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI12960,Principal Data Scientist,84613,USD,EN,FT,Singapore,M,Singapore,50,"Kubernetes, SQL, Hadoop, GCP",PhD,1,Manufacturing,2024-07-09,2024-08-24,1986,7.7,Advanced Robotics,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12962,AI Specialist,103538,USD,MI,CT,Singapore,L,Singapore,0,"Data Visualization, Azure, Docker, Deep Learning, GCP",Master,2,Media,2024-10-18,2024-11-09,1541,9.9,Digital Transformation LLC,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12963,Principal Data Scientist,62487,USD,MI,FL,India,S,India,50,"Linux, Tableau, Kubernetes",Bachelor,4,Healthcare,2024-09-01,2024-10-12,1573,8.8,Cloud AI Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12964,AI Consultant,44191,USD,EN,PT,China,L,China,0,"SQL, Docker, Computer Vision, GCP",PhD,0,Technology,2024-06-24,2024-08-31,1535,8.2,AI Innovations,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12968,Principal Data Scientist,209494,USD,EX,CT,Canada,M,Canada,100,"Java, NLP, Kubernetes",Bachelor,18,Education,2024-09-05,2024-09-26,2102,7.1,Neural Networks Co,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12972,AI Specialist,120041,USD,MI,PT,Switzerland,M,Switzerland,100,"Hadoop, Spark, R, SQL, GCP",Bachelor,4,Healthcare,2024-10-16,2024-11-23,2305,8.1,Predictive Systems,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12973,AI Architect,164029,USD,SE,FT,Switzerland,M,Switzerland,0,"Kubernetes, Java, Deep Learning, NLP",Bachelor,6,Manufacturing,2024-08-20,2024-09-18,2341,6.4,DeepTech Ventures,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12974,AI Architect,124364,EUR,MI,FT,Germany,L,Germany,0,"Git, Spark, Scala",Bachelor,3,Technology,2024-01-28,2024-04-04,1230,8.9,Advanced Robotics,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12977,AI Software Engineer,78601,USD,EN,FT,United States,S,United States,100,"Azure, Scala, Linux, Computer Vision, SQL",Master,1,Retail,2025-03-27,2025-06-01,1329,8.9,TechCorp Inc,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI12979,AI Architect,76304,GBP,EN,CT,United Kingdom,S,United Kingdom,0,"Java, Tableau, R",Associate,1,Energy,2024-05-17,2024-07-16,2376,9.0,TechCorp Inc,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12981,AI Consultant,85338,USD,MI,FT,Denmark,S,Denmark,50,"Kubernetes, GCP, Scala, Docker, AWS",Master,4,Gaming,2024-05-03,2024-07-12,2172,5.8,Algorithmic Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12982,AI Specialist,54995,USD,MI,FT,Ireland,M,Ireland,0,"PyTorch, Python, MLOps, NLP",Bachelor,2,Transportation,2024-01-29,2024-04-09,537,7.8,Digital Transformation LLC,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12984,Principal Data Scientist,258992,GBP,EX,FL,United Kingdom,M,United Kingdom,100,"Data Visualization, NLP, Scala",Associate,12,Telecommunications,2024-05-05,2024-07-03,1036,9.3,DeepTech Ventures,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12985,AI Product Manager,272932,USD,EX,FL,Denmark,L,Denmark,0,"Linux, Java, Computer Vision, R, Spark",Associate,10,Technology,2024-05-14,2024-06-09,1220,8.6,TechCorp Inc,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI12986,AI Product Manager,89377,USD,SE,CT,Finland,L,Finland,0,"Deep Learning, Hadoop, Java, GCP",PhD,9,Consulting,2025-02-02,2025-04-09,1967,9.4,AI Innovations,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI12987,Principal Data Scientist,105831,USD,EN,PT,Switzerland,M,Switzerland,100,"Spark, Deep Learning, NLP, PyTorch",Associate,0,Consulting,2025-02-22,2025-04-17,2497,9.8,Advanced Robotics,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12993,Principal Data Scientist,163180,USD,EX,FL,Finland,L,Finland,50,"Python, Git, Mathematics, Statistics",Associate,16,Transportation,2025-04-14,2025-06-22,1823,7.0,Cognitive Computing,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI12999,AI Software Engineer,87663,USD,EX,FL,Finland,S,France,50,"Python, TensorFlow, Mathematics, Computer Vision",Master,13,Real Estate,2025-04-25,2025-05-27,746,5.9,Predictive Systems,,Ambiguous title - needs LLM,low,Ambiguous title - needs LLM
AI13003,AI Architect,70272,USD,EN,FL,Denmark,S,Denmark,100,"Azure, R, Python, Docker",PhD,1,Healthcare,2024-08-09,2024-08-27,1375,6.1,DeepTech Ventures,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI13004,Principal Data Scientist,85950,USD,EN,FL,Australia,L,Australia,100,"Scala, Hadoop, R, Kubernetes",Associate,0,Education,2025-04-26,2025-06-27,1922,6.3,Cloud AI Solutions,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI13005,AI Consultant,149258,EUR,EX,PT,Germany,M,Germany,0,"Git, Python, Computer Vision, Statistics",Associate,13,Consulting,2024-05-15,2024-06-11,2201,6.5,DataVision Ltd,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI13007,Principal Data Scientist,155288,USD,EX,CT,Austria,S,Austria,100,"Mathematics, Python, Linux",Bachelor,16,Technology,2024-09-29,2024-12-10,2363,5.2,Machine Intelligence Group,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI13008,AI Specialist,82498,USD,MI,FL,Austria,L,Austria,100,"Statistics, Tableau, Scala",PhD,2,Telecommunications,2024-08-04,2024-08-31,2349,8.2,Autonomous Tech,,Gray zone - needs LLM,low,Gray zone - needs LLM
AI13011,Principal Data Scientist,150258,GBP,SE,FT,United Kingdom,L,United Kingdom,50,"Data Visualization, R, Java, Hadoop",Associate,9,Government,2024-02-17,2024-04-21,2013,5.1,AI Innovations,,Gray zone - needs LLM,low,Gray zone - needs LLM
